visitor_id,visit_date,variant,clicked,converted,revenue,device,traffic_source
VIS-038723,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-008025,2026-01-01,New Landing Page,0,0,0.0,Tablet,Social
VIS-014703,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-014698,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-044143,2026-01-01,New Landing Page,1,0,0.0,Mobile,Organic
VIS-001046,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-040172,2026-01-01,Old Landing Page,1,1,112.5,Tablet,Email
VIS-014696,2026-01-01,Old Landing Page,1,0,0.0,Tablet,Paid Search
VIS-032185,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-020981,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-006491,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-025180,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-014762,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-008005,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-020809,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-032007,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-011751,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-025162,2026-01-01,Old Landing Page,1,1,168.79,Desktop,Organic
VIS-025154,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-035735,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-025130,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-020849,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-011766,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-048675,2026-01-01,New Landing Page,1,0,0.0,Desktop,Paid Search
VIS-048677,2026-01-01,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-009280,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-011768,2026-01-01,New Landing Page,0,0,0.0,Tablet,Organic
VIS-044244,2026-01-01,Old Landing Page,1,1,118.45,Desktop,Social
VIS-044232,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-048687,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-044217,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-020876,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-014799,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-014796,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-020892,2026-01-01,New Landing Page,1,1,25.49,Tablet,Email
VIS-014763,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-038959,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-019725,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-011240,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-017327,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-018463,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-027767,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-018502,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-002451,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-027721,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-003163,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-018515,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-027720,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007421,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-010193,2026-01-01,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-046093,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-018546,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-029124,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-046091,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-018557,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-047100,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-007439,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-018566,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-036965,2026-01-01,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-003168,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-003124,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-027797,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-037573,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-017479,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-028885,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-003055,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-003057,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-027928,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-028947,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-046956,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-017401,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-018358,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-046241,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-003088,2026-01-01,New Landing Page,1,0,0.0,Desktop,Paid Search
VIS-027885,2026-01-01,New Landing Page,1,0,0.0,Mobile,Organic
VIS-027841,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-027835,2026-01-01,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-018406,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-003102,2026-01-01,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-018408,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-041196,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-002492,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-028986,2026-01-01,New Landing Page,0,0,0.0,Tablet,Organic
VIS-046196,2026-01-01,New Landing Page,1,1,105.94,Desktop,Paid Search
VIS-036956,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-007443,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007444,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-017205,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-003300,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Social
VIS-029338,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-029342,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-027449,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-007066,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-045976,2026-01-01,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-018754,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-002300,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-010840,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-047250,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-029398,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-017041,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-036822,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-017039,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-045950,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-018787,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-027397,2026-01-01,New Landing Page,1,1,88.36,Mobile,Email
VIS-010862,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-027377,2026-01-01,Old Landing Page,1,0,0.0,Tablet,Paid Search
VIS-016954,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-007034,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-029336,2026-01-01,New Landing Page,0,0,0.0,Tablet,Organic
VIS-003042,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-047226,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-041303,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-037662,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-010161,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-037677,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-029218,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-041277,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-003244,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-007096,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-029244,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-010120,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-029253,2026-01-01,New Landing Page,1,0,0.0,Mobile,Social
VIS-018681,2026-01-01,Old Landing Page,1,0,0.0,Tablet,Social
VIS-046016,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Social
VIS-041302,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-003280,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-010104,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-002338,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-029297,2026-01-01,New Landing Page,1,1,156.91,Tablet,Organic
VIS-040819,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-010095,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-047205,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-029309,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018735,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-010061,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-028837,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-007192,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-046714,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-017806,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-002718,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-037239,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-037238,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-037236,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-046537,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-018057,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-010516,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-017813,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-017762,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-046508,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-037219,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-002687,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028228,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-028545,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-037210,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-046773,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-037346,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-046778,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-046750,2026-01-01,Old Landing Page,1,0,0.0,Mobile,Email
VIS-017814,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-017819,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-041062,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-028402,2026-01-01,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-017915,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-028394,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-010463,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028383,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028373,2026-01-01,Old Landing Page,1,0,0.0,Desktop,Social
VIS-041026,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-017952,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-041018,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-028432,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-037266,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-046659,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-028351,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028442,2026-01-01,New Landing Page,1,1,39.17,Desktop,Organic
VIS-007275,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-010457,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-037278,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-028461,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-002826,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-028466,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-028325,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-002913,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-046779,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-046467,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-028195,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-018251,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-028036,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-040967,2026-01-01,New Landing Page,1,0,0.0,Desktop,Social
VIS-028723,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-017595,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-037456,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-037138,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-002989,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-046367,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028730,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018267,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-037463,2026-01-01,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-018271,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-010311,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-041138,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Social
VIS-010594,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-010300,2026-01-01,Old Landing Page,1,1,57.14,Mobile,Email
VIS-010298,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-017538,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-046896,2026-01-01,New Landing Page,1,0,0.0,Tablet,Organic
VIS-037092,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-018249,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-027986,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-028706,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-028048,2026-01-01,New Landing Page,1,0,0.0,Desktop,Email
VIS-010540,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028178,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-028177,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-010382,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-028589,2026-01-01,Old Landing Page,1,1,246.88,Desktop,Paid Search
VIS-017705,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-017704,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-002647,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-002646,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-037384,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-002639,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-028610,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-002936,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-017680,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-037429,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-002962,2026-01-01,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-007359,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-002613,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-017638,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-037435,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018234,2026-01-01,New Landing Page,0,0,0.0,Desktop,Email
VIS-007363,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-027347,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-045902,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-037785,2026-01-01,New Landing Page,0,0,0.0,Tablet,Social
VIS-006883,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-030260,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-016400,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-009814,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030270,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-026763,2026-01-01,New Landing Page,0,0,0.0,Tablet,Organic
VIS-016388,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-036498,2026-01-01,New Landing Page,0,0,0.0,Tablet,Social
VIS-019394,2026-01-01,Old Landing Page,1,0,0.0,Mobile,Organic
VIS-038040,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-026746,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-003767,2026-01-01,New Landing Page,1,0,0.0,Mobile,Organic
VIS-009792,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-026718,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-016350,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-045353,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-047706,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-019448,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-026668,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030332,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-016381,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-026787,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-036518,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-016417,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-019307,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-030097,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-047613,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-026831,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-016509,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-036562,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-041532,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-003693,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-001993,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-030118,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-019324,2026-01-01,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-009848,2026-01-01,Old Landing Page,1,0,0.0,Desktop,Email
VIS-009847,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-001982,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-047639,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-011112,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-030220,2026-01-01,Old Landing Page,1,1,108.61,Desktop,Paid Search
VIS-040581,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-030222,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-047658,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-016421,2026-01-01,New Landing Page,0,0,0.0,Mobile,Social
VIS-030341,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-041566,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-030351,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-019492,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-038179,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-016230,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-003863,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Social
VIS-001822,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-001819,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-047820,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-019656,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-001815,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-045238,2026-01-01,New Landing Page,0,0,0.0,Desktop,Organic
VIS-045236,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-026434,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-047833,2026-01-01,Old Landing Page,1,1,147.12,Desktop,Email
VIS-038184,2026-01-01,New Landing Page,1,0,0.0,Mobile,Social
VIS-038193,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-016189,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-030505,2026-01-01,New Landing Page,1,1,67.31,Desktop,Paid Search
VIS-011226,2026-01-01,Old Landing Page,1,1,221.15,Desktop,Organic
VIS-026412,2026-01-01,New Landing Page,1,0,0.0,Mobile,Organic
VIS-016181,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-019699,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-041618,2026-01-01,New Landing Page,1,1,60.84,Mobile,Email
VIS-019627,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007632,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-026470,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-009733,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-047734,2026-01-01,Old Landing Page,1,1,165.64,Desktop,Paid Search
VIS-001885,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-016307,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-045315,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Email
VIS-009772,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-030373,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-006852,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-003816,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-036437,2026-01-01,New Landing Page,0,0,0.0,Mobile,Organic
VIS-019538,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-009763,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-026558,2026-01-01,Old Landing Page,1,1,70.42,Mobile,Organic
VIS-011195,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-003831,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-026536,2026-01-01,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-030420,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-009741,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-030427,2026-01-01,New Landing Page,0,0,0.0,Mobile,Email
VIS-036402,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Email
VIS-036400,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Social
VIS-016247,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-038171,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Social
VIS-006906,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-006908,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-002016,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Social
VIS-029656,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Email
VIS-029657,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Email
VIS-047420,2026-01-01,New Landing Page,1,0,0.0,Mobile,Organic
VIS-047422,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-016825,2026-01-01,New Landing Page,1,1,120.9,Desktop,Organic
VIS-047434,2026-01-01,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-045794,2026-01-01,New Landing Page,1,1,53.66,Desktop,Organic
VIS-036734,2026-01-01,Old Landing Page,1,0,0.0,Mobile,Email
VIS-029702,2026-01-01,New Landing Page,0,0,0.0,Tablet,Email
VIS-019000,2026-01-01,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-041411,2026-01-01,New Landing Page,0,0,0.0,Desktop,Social
VIS-010948,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-016791,2026-01-01,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-006989,2026-01-01,Old Landing Page,0,0,0.0,Desktop,Organic
